customer_id,segment,city,district
C-30172,Seg B,Herzliya,Center
C-30173,Seg B,Ashdod,South
C-30174,Seg C,Mevaseret Zion,Jerusalem
C-30175,Seg C,Herzliya,Center
C-30176,Seg A,Beer Sheva,South
C-30177,Seg C,Afula,North
C-30178,Seg A,Jerusalem,Jerusalem
C-30179,Seg A,Mevaseret Zion,Jerusalem
C-30180,Seg C,Nesher,Haifa
C-30181,Seg A,Kiryat Ata,Haifa
C-30182,Seg B,Petah Tikva,Center
C-30183,Seg A,Petah Tikva,Center
C-30184,Seg B,Netanya,Center
C-30185,Seg A,Herzliya,Center
C-30186,Seg C,Jerusalem,Jerusalem
C-30187,Seg A,Ramat Gan,Center
C-30188,Seg A,Ramat Gan,Center
C-30189,Seg A,Petah Tikva,Center
C-30190,Seg B,Dimona,South
C-30191,Seg A,Nesher,Haifa
C-30192,Seg A,Afula,North
C-30193,Seg C,Herzliya,Center
C-30194,Seg B,Kiryat Ata,Haifa
C-30195,Seg A,Akko,North
C-30196,Seg C,Karmiel,North
C-30197,Seg B,Kiryat Ata,Haifa
C-30198,Seg A,Dimona,South
C-30199,Seg D,Beit Shemesh,Jerusalem
C-30200,Seg C,Beit Shemesh,Jerusalem
C-30201,Seg A,Eilat,South
C-30202,Seg B,Akko,North
C-30203,Seg B,Mevaseret Zion,Jerusalem
C-30204,Seg B,Nesher,Haifa
C-30205,Seg C,Petah Tikva,Center
C-30206,Seg B,Haifa,Haifa
C-30207,Seg A,Afula,North
C-30208,Seg B,Netanya,Center
C-30209,Seg C,Haifa,Haifa
C-30210,Seg A,Holon,Center
C-30211,Seg A,Mevaseret Zion,Jerusalem
C-30212,Seg A,Herzliya,Center
C-30213,Seg A,Haifa,Haifa
C-30214,Seg D,Rishon LeZion,Center
C-30215,Seg B,Petah Tikva,Center
C-30216,Seg A,Haifa,Haifa
C-30217,Seg C,Afula,North
C-30218,Seg B,Netanya,Center
C-30219,Seg C,Ashdod,South
C-30220,Seg B,Nesher,Haifa
C-30221,Seg C,Nazareth,North
C-30222,Seg A,Herzliya,Center
C-30223,Seg C,Beit Shemesh,Jerusalem
C-30224,Seg A,Karmiel,North
C-30225,Seg C,Hadera,Haifa
C-30226,Seg D,Holon,Center
C-30227,Seg C,Tel Aviv,Center
C-30228,Seg A,Tel Aviv,Center
C-30229,Seg C,Tel Aviv,Center
C-30230,Seg A,Karmiel,North
C-30231,Seg B,Ashdod,South
C-30232,Seg A,Hadera,Haifa
C-30233,Seg C,Akko,North
C-30234,Seg D,Netanya,Center
C-30235,Seg B,Beit Shemesh,Jerusalem
C-30236,Seg A,Eilat,South
C-30237,Seg A,Holon,Center
C-30238,Seg C,Eilat,South
C-30239,Seg A,Petah Tikva,Center
C-30240,Seg C,Hadera,Haifa
C-30241,Seg A,Netanya,Center
C-30242,Seg A,Ashkelon,South
C-30243,Seg A,Rishon LeZion,Center
C-30244,Seg A,Nesher,Haifa
C-30245,Seg C,Ramat Gan,Center
C-30246,Seg C,Rishon LeZion,Center
C-30247,Seg A,Akko,North
C-30248,Seg A,Petah Tikva,Center
C-30249,Seg A,Nazareth,North
C-30250,Seg A,Afula,North
C-30251,Seg B,Mevaseret Zion,Jerusalem
C-30252,Seg A,Herzliya,Center
C-30253,Seg C,Akko,North
C-30254,Seg B,Beer Sheva,South
C-30255,Seg C,Netanya,Center
C-30256,Seg A,Ramat Gan,Center
C-30257,Seg A,Dimona,South
C-30258,Seg A,Karmiel,North
C-30259,Seg A,Akko,North
C-30260,Seg D,Afula,North
C-30261,Seg B,Haifa,Haifa
C-30262,Seg A,Netanya,Center
C-30263,Seg B,Nesher,Haifa
C-30264,Seg A,Hadera,Haifa
C-30265,Seg B,Rishon LeZion,Center
C-30266,Seg B,Jerusalem,Jerusalem
C-30267,Seg D,Beit Shemesh,Jerusalem
C-30268,Seg B,Rishon LeZion,Center
C-30269,Seg A,Mevaseret Zion,Jerusalem
C-30270,Seg C,Dimona,South
C-30271,Seg A,Afula,North
C-30272,Seg A,Herzliya,Center
C-30273,Seg C,Eilat,South
C-30274,Seg B,Netanya,Center
C-30275,Seg D,Karmiel,North
C-30276,Seg B,Rishon LeZion,Center
C-30277,Seg A,Karmiel,North
C-30278,Seg B,Herzliya,Center
C-30279,Seg A,Ashdod,South
C-30280,Seg D,Ramat Gan,Center
C-30281,Seg A,Herzliya,Center
C-30282,Seg D,Rishon LeZion,Center
C-30283,Seg C,Mevaseret Zion,Jerusalem
C-30284,Seg B,Netanya,Center
C-30285,Seg A,Akko,North
C-30286,Seg A,Tiberias,North
C-30287,Seg D,Kiryat Ata,Haifa
C-30288,Seg A,Karmiel,North
C-30289,Seg A,Karmiel,North
C-30290,Seg A,Nesher,Haifa
C-30291,Seg A,Rishon LeZion,Center
C-30292,Seg A,Karmiel,North
C-30293,Seg A,Tel Aviv,Center
C-30294,Seg A,Ashdod,South
C-30295,Seg B,Akko,North
C-30296,Seg A,Nesher,Haifa
C-30297,Seg A,Netanya,Center
C-30298,Seg B,Herzliya,Center
C-30299,Seg D,Dimona,South
C-30300,Seg B,Ashdod,South
C-30301,Seg B,Haifa,Haifa
C-30302,Seg B,Jerusalem,Jerusalem
C-30303,Seg A,Ashdod,South
C-30304,Seg C,Kiryat Ata,Haifa
C-30305,Seg A,Ashdod,South
C-30306,Seg C,Netanya,Center
C-30307,Seg C,Karmiel,North
C-30308,Seg B,Tel Aviv,Center
C-30309,Seg A,Hadera,Haifa
C-30310,Seg A,Tel Aviv,Center
C-30311,Seg D,Jerusalem,Jerusalem
C-30312,Seg C,Beit Shemesh,Jerusalem
C-30313,Seg C,Ashkelon,South
C-30314,Seg A,Ashdod,South
C-30315,Seg A,Rishon LeZion,Center
C-30316,Seg D,Nazareth,North
C-30317,Seg A,Netanya,Center
C-30318,Seg B,Beit Shemesh,Jerusalem
C-30319,Seg C,Ashkelon,South
C-30320,Seg B,Petah Tikva,Center
C-30321,Seg B,Tel Aviv,Center
C-30322,Seg A,Karmiel,North
C-30323,Seg B,Herzliya,Center
C-30324,Seg B,Ramat Gan,Center
C-30325,Seg B,Haifa,Haifa
C-30326,Seg C,Beer Sheva,South
C-30327,Seg B,Beit Shemesh,Jerusalem
C-30328,Seg B,Ashkelon,South
C-30329,Seg C,Rishon LeZion,Center
C-30330,Seg D,Tiberias,North
C-30331,Seg A,Rishon LeZion,Center
C-30332,Seg D,Haifa,Haifa
C-30333,Seg D,Beit Shemesh,Jerusalem
C-30334,Seg A,Nazareth,North
C-30335,Seg A,Mevaseret Zion,Jerusalem
C-30336,Seg A,Beer Sheva,South
C-30337,Seg A,Rishon LeZion,Center
C-30338,Seg C,Haifa,Haifa
C-30339,Seg A,Netanya,Center
C-30340,Seg B,Akko,North
C-30341,Seg B,Nesher,Haifa
C-30342,Seg A,Eilat,South
C-30343,Seg B,Dimona,South
C-30344,Seg A,Herzliya,Center
C-30345,Seg C,Dimona,South
C-30346,Seg B,Karmiel,North
C-30347,Seg A,Rishon LeZion,Center
C-30348,Seg A,Akko,North
C-30349,Seg A,Haifa,Haifa
C-30350,Seg A,Hadera,Haifa
C-30351,Seg C,Beit Shemesh,Jerusalem
C-30352,Seg B,Jerusalem,Jerusalem
C-30353,Seg A,Ashdod,South
C-30354,Seg B,Petah Tikva,Center
C-30355,Seg A,Jerusalem,Jerusalem
C-30356,Seg D,Kiryat Ata,Haifa
C-30357,Seg B,Kiryat Ata,Haifa
C-30358,Seg D,Beer Sheva,South
C-30359,Seg C,Jerusalem,Jerusalem
C-30360,Seg A,Holon,Center
C-30361,Seg B,Nesher,Haifa
C-30362,Seg B,Beit Shemesh,Jerusalem
C-30363,Seg A,Ashdod,South
C-30364,Seg D,Netanya,Center
C-30365,Seg A,Herzliya,Center
C-30366,Seg A,Petah Tikva,Center
C-30367,Seg D,Kiryat Ata,Haifa
C-30368,Seg A,Kiryat Ata,Haifa
C-30369,Seg A,Eilat,South
C-30370,Seg B,Dimona,South
C-30371,Seg A,Hadera,Haifa
C-30372,Seg B,Eilat,South
C-30373,Seg B,Afula,North
C-30374,Seg C,Herzliya,Center
C-30375,Seg B,Tel Aviv,Center
C-30376,Seg B,Nesher,Haifa
C-30377,Seg D,Beit Shemesh,Jerusalem
C-30378,Seg C,Tel Aviv,Center
C-30379,Seg A,Netanya,Center
C-30380,Seg C,Holon,Center
C-30381,Seg A,Tiberias,North
C-30382,Seg B,Herzliya,Center
C-30383,Seg A,Nesher,Haifa
C-30384,Seg D,Beit Shemesh,Jerusalem
C-30385,Seg A,Afula,North
C-30386,Seg C,Afula,North
C-30387,Seg A,Karmiel,North
C-30388,Seg A,Beit Shemesh,Jerusalem
C-30389,Seg C,Rishon LeZion,Center
C-30390,Seg C,Petah Tikva,Center
C-30391,Seg D,Eilat,South
C-30392,Seg C,Tel Aviv,Center
C-30393,Seg C,Ashdod,South
C-30394,Seg D,Nazareth,North
C-30395,Seg C,Hadera,Haifa
C-30396,Seg A,Beer Sheva,South
C-30397,Seg B,Dimona,South
C-30398,Seg B,Rishon LeZion,Center
C-30399,Seg B,Haifa,Haifa
C-30400,Seg A,Nesher,Haifa
C-30401,Seg B,Karmiel,North
C-30402,Seg A,Ramat Gan,Center
C-30403,Seg A,Hadera,Haifa
C-30404,Seg A,Hadera,Haifa
C-30405,Seg A,Mevaseret Zion,Jerusalem
C-30406,Seg B,Petah Tikva,Center
C-30407,Seg B,Beit Shemesh,Jerusalem
C-30408,Seg B,Beit Shemesh,Jerusalem
C-30409,Seg A,Tiberias,North
C-30410,Seg B,Petah Tikva,Center
C-30411,Seg C,Petah Tikva,Center
C-30412,Seg C,Holon,Center
C-30413,Seg A,Jerusalem,Jerusalem
C-30414,Seg B,Ramat Gan,Center
C-30415,Seg D,Hadera,Haifa
C-30416,Seg B,Petah Tikva,Center
C-30417,Seg B,Eilat,South
C-30418,Seg A,Akko,North
C-30419,Seg C,Dimona,South
C-30420,Seg B,Kiryat Ata,Haifa
C-30421,Seg A,Tel Aviv,Center
C-30422,Seg B,Nesher,Haifa
C-30423,Seg B,Dimona,South
C-30424,Seg B,Hadera,Haifa
C-30425,Seg B,Holon,Center
C-30426,Seg B,Tiberias,North
C-30427,Seg D,Tel Aviv,Center
C-30428,Seg C,Ashkelon,South
C-30429,Seg A,Jerusalem,Jerusalem
C-30430,Seg A,Dimona,South
C-30431,Seg C,Petah Tikva,Center
C-30432,Seg D,Holon,Center
C-30433,Seg A,Tel Aviv,Center
C-30434,Seg B,Nazareth,North
C-30435,Seg A,Holon,Center
C-30436,Seg B,Dimona,South
C-30437,Seg A,Rishon LeZion,Center
C-30438,Seg A,Holon,Center
C-30439,Seg A,Nesher,Haifa
C-30440,Seg A,Karmiel,North
C-30441,Seg A,Rishon LeZion,Center
C-30442,Seg B,Jerusalem,Jerusalem
C-30443,Seg A,Nazareth,North
C-30444,Seg A,Petah Tikva,Center
C-30445,Seg A,Holon,Center
C-30446,Seg B,Nesher,Haifa
C-30447,Seg B,Herzliya,Center
C-30448,Seg C,Karmiel,North
C-30449,Seg C,Ashdod,South
C-30450,Seg A,Nazareth,North
C-30451,Seg C,Ramat Gan,Center
C-30452,Seg C,Beit Shemesh,Jerusalem
C-30453,Seg B,Beit Shemesh,Jerusalem
C-30454,Seg B,Ramat Gan,Center
C-30455,Seg B,Haifa,Haifa
C-30456,Seg D,Herzliya,Center
C-30457,Seg D,Karmiel,North
C-30458,Seg C,Netanya,Center
C-30459,Seg B,Nesher,Haifa
C-30460,Seg A,Karmiel,North
C-30461,Seg B,Akko,North
C-30462,Seg B,Eilat,South
C-30463,Seg B,Haifa,Haifa
C-30464,Seg B,Netanya,Center
C-30465,Seg D,Rishon LeZion,Center
C-30466,Seg B,Herzliya,Center
C-30467,Seg B,Tel Aviv,Center
C-30468,Seg B,Ramat Gan,Center
C-30469,Seg B,Kiryat Ata,Haifa
C-30470,Seg B,Herzliya,Center
C-30471,Seg B,Holon,Center
C-30472,Seg A,Herzliya,Center
C-30473,Seg C,Mevaseret Zion,Jerusalem
C-30474,Seg A,Tiberias,North
C-30475,Seg C,Netanya,Center
C-30476,Seg C,Haifa,Haifa
C-30477,Seg A,Ramat Gan,Center
C-30478,Seg A,Petah Tikva,Center
C-30479,Seg B,Ashkelon,South
C-30480,Seg B,Holon,Center
C-30481,Seg A,Nesher,Haifa
C-30482,Seg B,Beer Sheva,South
C-30483,Seg B,Tel Aviv,Center
C-30484,Seg A,Mevaseret Zion,Jerusalem
C-30485,Seg D,Netanya,Center
C-30486,Seg A,Akko,North
C-30487,Seg A,Jerusalem,Jerusalem
C-30488,Seg A,Nazareth,North
C-30489,Seg B,Petah Tikva,Center
C-30490,Seg C,Ashkelon,South
C-30491,Seg B,Beit Shemesh,Jerusalem
C-30492,Seg A,Jerusalem,Jerusalem
C-30493,Seg A,Rishon LeZion,Center
C-30494,Seg A,Rishon LeZion,Center
C-30495,Seg B,Netanya,Center
C-30496,Seg B,Netanya,Center
C-30497,Seg A,Tel Aviv,Center
C-30498,Seg D,Tiberias,North
C-30499,Seg A,Mevaseret Zion,Jerusalem
C-30500,Seg A,Mevaseret Zion,Jerusalem
C-30501,Seg B,Kiryat Ata,Haifa
C-30502,Seg A,Nazareth,North
C-30503,Seg C,Nazareth,North
C-30504,Seg B,Rishon LeZion,Center
C-30505,Seg C,Nesher,Haifa
C-30506,Seg C,Hadera,Haifa
C-30507,Seg C,Karmiel,North
C-30508,Seg B,Petah Tikva,Center
C-30509,Seg B,Ramat Gan,Center
C-30510,Seg B,Rishon LeZion,Center
C-30511,Seg A,Nazareth,North
C-30512,Seg D,Haifa,Haifa
C-30513,Seg B,Nazareth,North
C-30514,Seg A,Beit Shemesh,Jerusalem
C-30515,Seg A,Beit Shemesh,Jerusalem
C-30516,Seg C,Mevaseret Zion,Jerusalem
C-30517,Seg B,Petah Tikva,Center
C-30518,Seg A,Petah Tikva,Center
C-30519,Seg C,Kiryat Ata,Haifa
C-30520,Seg A,Nesher,Haifa
C-30521,Seg C,Kiryat Ata,Haifa
C-30522,Seg B,Karmiel,North
C-30523,Seg C,Mevaseret Zion,Jerusalem
C-30524,Seg A,Hadera,Haifa
C-30525,Seg D,Beer Sheva,South
C-30526,Seg A,Kiryat Ata,Haifa
C-30527,Seg D,Tel Aviv,Center
C-30528,Seg A,Herzliya,Center
C-30529,Seg C,Jerusalem,Jerusalem
C-30530,Seg A,Beer Sheva,South
C-30531,Seg A,Nesher,Haifa
C-30532,Seg B,Jerusalem,Jerusalem
C-30533,Seg D,Herzliya,Center
C-30534,Seg C,Netanya,Center
C-30535,Seg A,Haifa,Haifa
C-30536,Seg A,Herzliya,Center
C-30537,Seg C,Nazareth,North
C-30538,Seg A,Nazareth,North
C-30539,Seg A,Nazareth,North
C-30540,Seg C,Beit Shemesh,Jerusalem
C-30541,Seg A,Afula,North
C-30542,Seg A,Nazareth,North
C-30543,Seg C,Jerusalem,Jerusalem
C-30544,Seg B,Petah Tikva,Center
C-30545,Seg D,Holon,Center
C-30546,Seg A,Kiryat Ata,Haifa
C-30547,Seg C,Mevaseret Zion,Jerusalem
C-30548,Seg A,Jerusalem,Jerusalem
C-30549,Seg A,Dimona,South
C-30550,Seg C,Netanya,Center
C-30551,Seg B,Haifa,Haifa
C-30552,Seg A,Petah Tikva,Center
C-30553,Seg A,Jerusalem,Jerusalem
C-30554,Seg A,Netanya,Center
C-30555,Seg B,Herzliya,Center
C-30556,Seg A,Tiberias,North
C-30557,Seg A,Herzliya,Center
C-30558,Seg C,Herzliya,Center
C-30559,Seg D,Rishon LeZion,Center
C-30560,Seg C,Tel Aviv,Center
C-30561,Seg C,Beer Sheva,South
C-30562,Seg B,Mevaseret Zion,Jerusalem
C-30563,Seg A,Petah Tikva,Center
C-30564,Seg A,Dimona,South
C-30565,Seg A,Ramat Gan,Center
C-30566,Seg B,Karmiel,North
C-30567,Seg B,Ashdod,South
C-30568,Seg B,Nazareth,North
C-30569,Seg B,Holon,Center
C-30570,Seg C,Nesher,Haifa
C-30571,Seg A,Tiberias,North
C-30572,Seg C,Mevaseret Zion,Jerusalem
C-30573,Seg B,Jerusalem,Jerusalem
C-30574,Seg D,Nesher,Haifa
C-30575,Seg A,Beit Shemesh,Jerusalem
C-30576,Seg A,Holon,Center
C-30577,Seg C,Akko,North
C-30578,Seg A,Nazareth,North
C-30579,Seg A,Jerusalem,Jerusalem
C-30580,Seg C,Herzliya,Center
C-30581,Seg B,Akko,North
C-30582,Seg B,Holon,Center
C-30583,Seg C,Tel Aviv,Center
C-30584,Seg A,Beer Sheva,South
C-30585,Seg A,Nazareth,North
C-30586,Seg A,Dimona,South
C-30587,Seg A,Rishon LeZion,Center
C-30588,Seg B,Jerusalem,Jerusalem
C-30589,Seg A,Tel Aviv,Center
C-30590,Seg A,Herzliya,Center
C-30591,Seg C,Haifa,Haifa
C-30592,Seg A,Akko,North
C-30593,Seg B,Petah Tikva,Center
C-30594,Seg A,Jerusalem,Jerusalem
C-30595,Seg C,Nazareth,North
C-30596,Seg A,Herzliya,Center
C-30597,Seg D,Nazareth,North
C-30598,Seg A,Haifa,Haifa
C-30599,Seg A,Rishon LeZion,Center
C-30600,Seg D,Mevaseret Zion,Jerusalem
C-30601,Seg B,Hadera,Haifa
C-30602,Seg D,Kiryat Ata,Haifa
C-30603,Seg B,Netanya,Center
C-30604,Seg A,Dimona,South
C-30605,Seg B,Ramat Gan,Center
C-30606,Seg A,Rishon LeZion,Center
C-30607,Seg A,Akko,North
C-30608,Seg A,Nesher,Haifa
C-30609,Seg B,Kiryat Ata,Haifa
C-30610,Seg B,Akko,North
C-30611,Seg A,Holon,Center
C-30612,Seg C,Rishon LeZion,Center
C-30613,Seg A,Ashdod,South
C-30614,Seg B,Petah Tikva,Center
C-30615,Seg A,Herzliya,Center
C-30616,Seg A,Nesher,Haifa
C-30617,Seg A,Akko,North
C-30618,Seg D,Herzliya,Center
C-30619,Seg B,Afula,North
C-30620,Seg A,Beit Shemesh,Jerusalem
C-30621,Seg C,Netanya,Center
C-30622,Seg A,Rishon LeZion,Center
C-30623,Seg B,Afula,North
C-30624,Seg B,Rishon LeZion,Center
C-30625,Seg A,Netanya,Center
C-30626,Seg B,Hadera,Haifa
C-30627,Seg C,Tiberias,North
C-30628,Seg B,Ashkelon,South
C-30629,Seg A,Beit Shemesh,Jerusalem
C-30630,Seg B,Tiberias,North
C-30631,Seg A,Holon,Center
C-30632,Seg C,Eilat,South
C-30633,Seg A,Jerusalem,Jerusalem
C-30634,Seg A,Afula,North
C-30635,Seg A,Ramat Gan,Center
C-30636,Seg C,Akko,North
C-30637,Seg D,Ashkelon,South
C-30638,Seg A,Beit Shemesh,Jerusalem
C-30639,Seg A,Afula,North
C-30640,Seg C,Ashkelon,South
C-30641,Seg A,Herzliya,Center
C-30642,Seg A,Nesher,Haifa
C-30643,Seg A,Haifa,Haifa
C-30644,Seg A,Holon,Center
C-30645,Seg A,Jerusalem,Jerusalem
C-30646,Seg A,Petah Tikva,Center
C-30647,Seg A,Rishon LeZion,Center
C-30648,Seg B,Holon,Center
C-30649,Seg A,Ramat Gan,Center
C-30650,Seg C,Afula,North
C-30651,Seg B,Herzliya,Center
C-30652,Seg D,Ashkelon,South
C-30653,Seg C,Petah Tikva,Center
C-30654,Seg A,Tel Aviv,Center
C-30655,Seg A,Ashkelon,South
C-30656,Seg C,Beer Sheva,South
C-30657,Seg B,Ramat Gan,Center
C-30658,Seg B,Ashdod,South
C-30659,Seg D,Ashkelon,South
C-30660,Seg B,Netanya,Center
C-30661,Seg A,Karmiel,North
C-30662,Seg C,Ashkelon,South
C-30663,Seg A,Beer Sheva,South
C-30664,Seg C,Beit Shemesh,Jerusalem
C-30665,Seg B,Tel Aviv,Center
C-30666,Seg A,Tiberias,North
C-30667,Seg C,Herzliya,Center
C-30668,Seg D,Holon,Center
C-30669,Seg B,Netanya,Center
C-30670,Seg A,Hadera,Haifa
C-30671,Seg B,Beit Shemesh,Jerusalem
C-30672,Seg B,Tiberias,North
C-30673,Seg D,Ashdod,South
C-30674,Seg C,Tel Aviv,Center
C-30675,Seg A,Nazareth,North
C-30676,Seg A,Beit Shemesh,Jerusalem
C-30677,Seg C,Rishon LeZion,Center
C-30678,Seg B,Holon,Center
C-30679,Seg A,Mevaseret Zion,Jerusalem
C-30680,Seg A,Ashdod,South
C-30681,Seg D,Jerusalem,Jerusalem
C-30682,Seg B,Dimona,South
C-30683,Seg C,Herzliya,Center
C-30684,Seg A,Petah Tikva,Center
C-30685,Seg B,Nesher,Haifa
C-30686,Seg B,Tiberias,North
C-30687,Seg B,Ashkelon,South
C-30688,Seg A,Tiberias,North
C-30689,Seg A,Haifa,Haifa
C-30690,Seg A,Tel Aviv,Center
C-30691,Seg A,Tel Aviv,Center
C-30692,Seg A,Haifa,Haifa
C-30693,Seg C,Jerusalem,Jerusalem
C-30694,Seg A,Jerusalem,Jerusalem
C-30695,Seg A,Ramat Gan,Center
C-30696,Seg D,Nesher,Haifa
C-30697,Seg A,Netanya,Center
C-30698,Seg C,Herzliya,Center
C-30699,Seg A,Kiryat Ata,Haifa
C-30700,Seg B,Holon,Center
C-30701,Seg A,Hadera,Haifa
C-30702,Seg B,Ashkelon,South
C-30703,Seg B,Mevaseret Zion,Jerusalem
C-30704,Seg B,Netanya,Center
C-30705,Seg B,Jerusalem,Jerusalem
C-30706,Seg B,Beit Shemesh,Jerusalem
C-30707,Seg B,Rishon LeZion,Center
C-30708,Seg B,Hadera,Haifa
C-30709,Seg B,Karmiel,North
C-30710,Seg C,Nazareth,North
C-30711,Seg A,Hadera,Haifa
C-30712,Seg A,Nazareth,North
C-30713,Seg D,Akko,North
C-30714,Seg A,Dimona,South
C-30715,Seg A,Herzliya,Center
C-30716,Seg B,Nesher,Haifa
C-30717,Seg B,Netanya,Center
C-30718,Seg B,Haifa,Haifa
C-30719,Seg B,Ashkelon,South
C-30720,Seg B,Rishon LeZion,Center
C-30721,Seg B,Beit Shemesh,Jerusalem
C-30722,Seg B,Karmiel,North
C-30723,Seg B,Mevaseret Zion,Jerusalem
C-30724,Seg B,Ramat Gan,Center
C-30725,Seg D,Holon,Center
C-30726,Seg C,Ashkelon,South
C-30727,Seg A,Nesher,Haifa
C-30728,Seg A,Tel Aviv,Center
C-30729,Seg B,Beer Sheva,South
C-30730,Seg B,Ramat Gan,Center
C-30731,Seg A,Nesher,Haifa
C-30732,Seg C,Netanya,Center
C-30733,Seg A,Beit Shemesh,Jerusalem
C-30734,Seg A,Mevaseret Zion,Jerusalem
C-30735,Seg A,Rishon LeZion,Center
C-30736,Seg A,Eilat,South
C-30737,Seg A,Nazareth,North
C-30738,Seg B,Nazareth,North
C-30739,Seg B,Beit Shemesh,Jerusalem
C-30740,Seg A,Rishon LeZion,Center
C-30741,Seg C,Ramat Gan,Center
C-30742,Seg B,Afula,North
C-30743,Seg A,Herzliya,Center
C-30744,Seg A,Akko,North
C-30745,Seg C,Netanya,Center
C-30746,Seg C,Holon,Center
C-30747,Seg A,Hadera,Haifa
C-30748,Seg D,Tel Aviv,Center
C-30749,Seg A,Holon,Center
C-30750,Seg B,Kiryat Ata,Haifa
C-30751,Seg B,Beer Sheva,South
C-30752,Seg A,Rishon LeZion,Center
C-30753,Seg B,Tel Aviv,Center
C-30754,Seg D,Jerusalem,Jerusalem
C-30755,Seg C,Jerusalem,Jerusalem
C-30756,Seg A,Mevaseret Zion,Jerusalem
C-30757,Seg A,Dimona,South
C-30758,Seg A,Hadera,Haifa
C-30759,Seg A,Netanya,Center
C-30760,Seg A,Petah Tikva,Center
C-30761,Seg A,Mevaseret Zion,Jerusalem
C-30762,Seg A,Herzliya,Center
C-30763,Seg B,Holon,Center
C-30764,Seg C,Ashdod,South
C-30765,Seg C,Rishon LeZion,Center
C-30766,Seg D,Afula,North
C-30767,Seg B,Tel Aviv,Center
C-30768,Seg B,Kiryat Ata,Haifa
C-30769,Seg A,Jerusalem,Jerusalem
C-30770,Seg A,Petah Tikva,Center
C-30771,Seg B,Rishon LeZion,Center
C-30772,Seg A,Petah Tikva,Center
C-30773,Seg D,Karmiel,North
C-30774,Seg A,Kiryat Ata,Haifa
C-30775,Seg C,Nazareth,North
C-30776,Seg B,Herzliya,Center
C-30777,Seg A,Kiryat Ata,Haifa
C-30778,Seg B,Rishon LeZion,Center
C-30779,Seg B,Hadera,Haifa
C-30780,Seg C,Herzliya,Center
C-30781,Seg A,Tiberias,North
C-30782,Seg A,Ramat Gan,Center
C-30783,Seg A,Akko,North
C-30784,Seg B,Afula,North
C-30785,Seg A,Rishon LeZion,Center
C-30786,Seg A,Nesher,Haifa
C-30787,Seg C,Holon,Center
C-30788,Seg B,Afula,North
C-30789,Seg A,Afula,North
C-30790,Seg A,Rishon LeZion,Center
C-30791,Seg A,Tiberias,North
C-30792,Seg D,Kiryat Ata,Haifa
C-30793,Seg B,Tel Aviv,Center
C-30794,Seg A,Holon,Center
C-30795,Seg A,Kiryat Ata,Haifa
C-30796,Seg A,Petah Tikva,Center
C-30797,Seg A,Beer Sheva,South
C-30798,Seg B,Kiryat Ata,Haifa
C-30799,Seg C,Afula,North
C-30800,Seg C,Nazareth,North
C-30801,Seg C,Holon,Center
C-30802,Seg D,Jerusalem,Jerusalem
C-30803,Seg A,Mevaseret Zion,Jerusalem
C-30804,Seg A,Mevaseret Zion,Jerusalem
C-30805,Seg C,Tiberias,North
C-30806,Seg B,Jerusalem,Jerusalem
C-30807,Seg B,Karmiel,North
C-30808,Seg A,Mevaseret Zion,Jerusalem
C-30809,Seg C,Jerusalem,Jerusalem
C-30810,Seg B,Jerusalem,Jerusalem
C-30811,Seg A,Holon,Center
C-30812,Seg A,Eilat,South
C-30813,Seg C,Jerusalem,Jerusalem
C-30814,Seg C,Jerusalem,Jerusalem
C-30815,Seg B,Kiryat Ata,Haifa
C-30816,Seg D,Ramat Gan,Center
C-30817,Seg B,Jerusalem,Jerusalem
C-30818,Seg A,Hadera,Haifa
C-30819,Seg C,Nazareth,North
C-30820,Seg B,Dimona,South
C-30821,Seg D,Haifa,Haifa
C-30822,Seg C,Afula,North
C-30823,Seg A,Dimona,South
C-30824,Seg A,Hadera,Haifa
C-30825,Seg A,Ramat Gan,Center
C-30826,Seg B,Afula,North
C-30827,Seg C,Netanya,Center
C-30828,Seg B,Tel Aviv,Center
C-30829,Seg B,Petah Tikva,Center
C-30830,Seg A,Ashkelon,South
C-30831,Seg A,Rishon LeZion,Center
C-30832,Seg D,Beit Shemesh,Jerusalem
C-30833,Seg A,Dimona,South
C-30834,Seg B,Haifa,Haifa
C-30835,Seg B,Afula,North
C-30836,Seg A,Akko,North
C-30837,Seg C,Tel Aviv,Center
C-30838,Seg C,Beit Shemesh,Jerusalem
C-30839,Seg B,Ashdod,South
C-30840,Seg A,Beer Sheva,South
C-30841,Seg B,Nesher,Haifa
C-30842,Seg C,Karmiel,North
C-30843,Seg C,Ramat Gan,Center
C-30844,Seg A,Mevaseret Zion,Jerusalem
C-30845,Seg A,Nesher,Haifa
C-30846,Seg A,Holon,Center
C-30847,Seg B,Tiberias,North
C-30848,Seg C,Dimona,South
C-30849,Seg B,Dimona,South
C-30850,Seg C,Petah Tikva,Center
C-30851,Seg B,Kiryat Ata,Haifa
C-30852,Seg A,Nazareth,North
C-30853,Seg C,Tel Aviv,Center
C-30854,Seg C,Karmiel,North
C-30855,Seg A,Dimona,South
C-30856,Seg A,Herzliya,Center
C-30857,Seg C,Karmiel,North
C-30858,Seg B,Beer Sheva,South
C-30859,Seg B,Beit Shemesh,Jerusalem
C-30860,Seg A,Tiberias,North
C-30861,Seg A,Ashdod,South
C-30862,Seg B,Ashdod,South
C-30863,Seg C,Mevaseret Zion,Jerusalem
C-30864,Seg C,Afula,North
