subscriber_id,billing_month,billed_amount
S-68718,2024-09,35.0
S-68719,2024-09,67.15
S-68720,2024-09,67.15
S-68721,2024-09,46.75
S-68722,2024-09,25.67
S-68725,2024-09,55.0
S-68727,2024-09,69.0
S-68728,2024-09,70.71
S-68729,2024-09,57.41
S-68730,2024-09,43.5
S-68731,2024-09,89.0
S-68733,2024-09,57.0
S-68735,2024-09,55.0
S-68736,2024-09,49.14
S-68742,2024-09,55.0
S-68743,2024-09,39.0
S-68744,2024-09,55.0
S-68750,2024-09,66.41
S-68752,2024-09,41.0
S-68755,2024-09,42.0
S-68756,2024-09,39.35
S-68758,2024-09,47.06
S-68759,2024-09,79.0
S-68761,2024-09,51.0
S-68763,2024-09,55.0
S-68764,2024-09,43.29
S-68771,2024-09,69.0
S-68772,2024-09,42.0
S-68774,2024-09,68.96
S-68775,2024-09,55.0
S-68778,2024-09,35.0
S-68779,2024-09,49.0
S-68782,2024-09,69.0
S-68784,2024-09,39.0
S-68786,2024-09,79.0
S-68787,2024-09,58.42
S-68788,2024-09,55.0
S-68791,2024-09,1.83
S-68793,2024-09,83.0
S-68794,2024-09,46.0
S-68795,2024-09,31.0
S-68796,2024-09,55.2
S-68799,2024-09,42.0
S-68801,2024-09,55.0
S-68802,2024-09,31.0
S-68809,2024-09,34.21
S-68811,2024-09,49.0
S-68814,2024-09,69.0
S-68815,2024-09,79.0
S-68816,2024-09,34.4
S-68823,2024-09,69.0
S-68826,2024-09,129.0
S-68828,2024-09,33.31
S-68831,2024-09,55.0
S-68839,2024-09,17.1
S-68843,2024-09,69.0
S-68844,2024-09,48.0
S-68848,2024-09,69.0
S-68852,2024-09,55.88
S-68853,2024-09,56.23
S-68854,2024-09,58.96
S-68856,2024-09,79.0
S-68857,2024-09,42.0
S-68858,2024-09,88.99
S-68860,2024-09,34.0
S-68861,2024-09,35.38
S-68863,2024-09,70.49
S-68874,2024-09,89.0
S-68875,2024-09,39.9
S-68878,2024-09,30.0
S-68879,2024-09,35.69
S-68880,2024-09,53.55
S-68882,2024-09,69.0
S-68883,2024-09,44.0
S-68884,2024-09,35.0
S-68885,2024-09,69.0
S-68889,2024-09,46.0
S-68890,2024-09,38.33
S-68896,2024-09,89.0
S-68897,2024-09,89.0
S-68898,2024-09,65.72
S-68901,2024-09,35.0
S-68904,2024-09,55.0
S-68905,2024-09,69.0
S-68907,2024-09,11.5
S-68910,2024-09,69.0
S-68919,2024-09,93.59
S-68920,2024-09,19.6
S-68921,2024-09,35.0
S-68922,2024-09,74.98
S-68923,2024-09,55.0
S-68924,2024-09,39.0
S-68925,2024-09,69.0
S-68926,2024-09,38.39
S-68927,2024-09,33.0
S-68929,2024-09,55.0
S-68942,2024-09,79.0
S-68944,2024-09,89.0
S-68949,2024-09,23.33
S-68950,2024-09,89.0
S-68951,2024-09,31.0
S-68952,2024-09,42.0
S-68957,2024-09,35.0
S-68958,2024-09,79.0
S-68959,2024-09,9.3
S-68963,2024-09,39.0
S-68967,2024-09,93.9
S-68970,2024-09,39.0
S-68972,2024-09,89.0
S-68973,2024-09,89.0
S-68974,2024-09,89.0
S-68975,2024-09,60.17
S-68976,2024-09,69.0
S-68977,2024-09,42.0
S-68978,2024-09,35.21
S-68979,2024-09,49.0
S-68981,2024-09,14.48
S-68982,2024-09,50.37
S-68984,2024-09,45.0
S-68985,2024-09,58.65
S-68986,2024-09,35.82
S-68993,2024-09,55.0
S-68994,2024-09,55.0
S-68995,2024-09,69.0
S-68997,2024-09,69.0
S-68998,2024-09,55.0
S-69000,2024-09,69.0
S-69001,2024-09,30.25
S-69002,2024-09,53.0
S-69003,2024-09,55.8
S-69004,2024-09,35.0
S-69005,2024-09,41.48
S-69006,2024-09,87.0
S-69007,2024-09,98.59
S-69009,2024-09,41.19
S-69010,2024-09,79.0
S-69011,2024-09,42.0
S-69012,2024-09,73.02
S-69013,2024-09,69.0
S-69015,2024-09,46.0
S-69016,2024-09,79.0
S-69023,2024-09,69.0
S-69025,2024-09,49.0
S-69028,2024-09,72.95
S-69029,2024-09,35.0
S-69030,2024-09,69.0
S-69031,2024-09,55.0
S-69032,2024-09,68.96
S-69036,2024-09,39.0
S-69038,2024-09,79.0
S-69039,2024-09,87.0
S-69041,2024-09,35.0
S-69042,2024-09,39.0
S-69046,2024-09,45.0
S-69048,2024-09,95.38
S-69049,2024-09,35.0
S-69052,2024-09,69.0
S-69053,2024-09,56.86
S-69054,2024-09,89.0
S-69056,2024-09,49.0
S-69057,2024-09,69.0
S-69058,2024-09,26.6
S-69062,2024-09,39.0
S-69064,2024-09,54.54
S-69067,2024-09,42.0
S-69068,2024-09,43.41
S-69069,2024-09,69.0
S-69070,2024-09,69.0
S-69071,2024-09,51.57
S-69072,2024-09,55.0
S-69074,2024-09,49.0
S-69075,2024-09,73.82
S-69077,2024-09,79.0
S-69079,2024-09,49.0
S-69083,2024-09,55.0
S-69085,2024-09,55.0
S-69089,2024-09,83.0
S-69091,2024-09,51.0
S-69093,2024-09,69.0
S-69098,2024-09,49.0
S-69103,2024-09,69.0
S-69104,2024-09,53.9
S-69112,2024-09,52.0
S-69114,2024-09,59.39
S-69115,2024-09,35.0
S-69116,2024-09,42.0
S-69117,2024-09,88.73
S-69118,2024-09,55.0
S-69121,2024-09,75.65
S-69122,2024-09,45.18
S-69123,2024-09,32.88
S-69125,2024-09,52.0
S-69128,2024-09,48.12
S-69129,2024-09,55.0
S-69130,2024-09,69.0
S-69131,2024-09,69.0
S-69132,2024-09,49.0
S-69133,2024-09,69.0
S-69134,2024-09,39.0
S-69135,2024-09,43.53
S-69136,2024-09,79.0
S-69137,2024-09,69.0
S-69141,2024-09,69.0
S-69142,2024-09,55.0
S-69143,2024-09,55.0
S-69145,2024-09,69.0
S-69146,2024-09,45.01
S-69147,2024-09,87.98
S-69148,2024-09,75.99
S-69149,2024-09,35.0
S-69153,2024-09,55.0
S-69157,2024-09,39.0
S-69160,2024-09,33.0
S-69163,2024-09,34.0
S-69167,2024-09,58.98
S-69171,2024-09,55.0
S-69172,2024-09,3.92
S-69173,2024-09,31.0
S-69178,2024-09,36.55
S-69179,2024-09,42.0
S-69181,2024-09,59.45
S-69185,2024-09,79.0
S-69186,2024-09,109.0
S-69189,2024-09,55.0
S-69195,2024-09,33.0
S-69199,2024-09,22.87
S-69200,2024-09,35.0
S-69201,2024-09,42.0
S-69202,2024-09,55.0
S-69203,2024-09,42.0
S-69204,2024-09,89.0
S-69210,2024-09,69.0
S-69214,2024-09,42.0
S-69215,2024-09,69.0
S-69217,2024-09,89.0
S-69218,2024-09,49.0
S-69228,2024-09,32.0
S-69231,2024-09,30.72
S-69232,2024-09,71.07
S-69234,2024-09,55.0
S-69239,2024-09,86.18
S-69241,2024-09,35.0
S-69244,2024-09,69.0
S-69245,2024-09,42.0
S-69246,2024-09,35.0
S-69247,2024-09,69.0
S-69248,2024-09,69.0
S-69249,2024-09,79.0
S-69252,2024-09,38.7
S-69256,2024-09,49.0
S-69258,2024-09,69.0
S-69265,2024-09,32.0
S-69266,2024-09,32.67
S-69270,2024-09,31.0
S-69271,2024-09,33.76
S-69272,2024-09,70.55
S-69273,2024-09,35.0
S-69278,2024-09,89.0
S-69280,2024-09,80.1
S-69281,2024-09,43.97
S-69283,2024-09,2.13
S-69284,2024-09,43.18
S-69285,2024-09,92.12
S-69288,2024-09,34.79
S-69293,2024-09,85.05
S-69294,2024-09,89.0
S-69295,2024-09,69.0
S-69298,2024-09,51.0
S-69300,2024-09,32.0
S-69302,2024-09,55.0
S-69303,2024-09,87.0
S-69304,2024-09,51.95
S-69306,2024-09,69.0
S-69307,2024-09,37.34
S-69308,2024-09,89.0
S-69312,2024-09,98.9
S-69313,2024-09,47.16
S-69314,2024-09,56.38
S-69316,2024-09,35.0
S-69318,2024-09,119.25
S-69319,2024-09,129.0
S-69320,2024-09,4.24
S-69330,2024-09,89.0
S-69331,2024-09,51.14
S-69336,2024-09,46.74
S-69340,2024-09,52.51
S-69341,2024-09,5.5
S-69342,2024-09,39.0
S-69345,2024-09,69.0
S-69346,2024-09,45.0
S-69347,2024-09,74.38
S-69348,2024-09,29.17
S-69350,2024-09,75.05
S-69351,2024-09,39.0
S-69353,2024-09,42.0
S-69354,2024-09,89.0
S-69355,2024-09,89.0
S-69356,2024-09,89.0
S-69362,2024-09,8.2
S-69364,2024-09,39.0
S-69366,2024-09,39.0
S-69367,2024-09,75.69
S-69368,2024-09,96.79
S-69370,2024-09,69.0
S-69372,2024-09,45.0
S-69374,2024-09,69.0
S-69375,2024-09,63.0
S-69376,2024-09,89.0
S-69377,2024-09,42.0
S-69379,2024-09,54.5
S-69382,2024-09,49.0
S-69385,2024-09,49.0
S-69388,2024-09,46.88
S-69392,2024-09,49.0
S-69393,2024-09,40.18
S-69394,2024-09,35.0
S-69395,2024-09,18.33
S-69399,2024-09,73.33
S-69400,2024-09,36.21
S-69402,2024-09,79.0
S-69403,2024-09,49.0
S-69404,2024-09,48.0
S-69406,2024-09,60.94
S-69408,2024-09,69.0
S-69410,2024-09,96.11
S-69411,2024-09,69.0
S-69412,2024-09,69.0
S-69413,2024-09,40.52
S-69416,2024-09,37.98
S-69417,2024-09,49.0
S-69418,2024-09,69.0
S-69419,2024-09,69.0
S-69422,2024-09,47.93
S-69423,2024-09,42.0
S-69426,2024-09,83.0
S-69427,2024-09,69.0
S-69429,2024-09,36.73
S-69433,2024-09,69.0
S-69434,2024-09,49.0
S-69445,2024-09,41.0
S-69448,2024-09,39.0
S-69451,2024-09,40.02
S-69457,2024-09,89.0
S-69460,2024-09,55.0
S-69461,2024-09,96.2
S-69462,2024-09,89.0
S-69463,2024-09,69.0
S-69464,2024-09,73.63
S-69467,2024-09,55.0
S-69469,2024-09,37.64
S-69473,2024-09,49.0
S-69477,2024-09,27.61
S-69478,2024-09,55.0
S-69479,2024-09,60.1
S-69480,2024-09,32.0
S-69482,2024-09,69.0
S-69487,2024-09,89.0
S-69489,2024-09,69.0
S-69490,2024-09,62.33
S-69492,2024-09,41.0
S-69493,2024-09,69.0
S-69494,2024-09,71.05
S-69495,2024-09,69.0
S-69498,2024-09,52.25
S-69499,2024-09,70.44
S-69503,2024-09,69.0
S-69505,2024-09,42.45
S-69506,2024-09,109.0
S-69507,2024-09,42.0
S-69508,2024-09,69.0
S-69510,2024-09,6.17
S-69516,2024-09,66.54
S-69519,2024-09,35.0
S-69520,2024-09,40.65
S-69521,2024-09,40.96
S-69523,2024-09,49.0
S-69524,2024-09,71.45
S-69525,2024-09,69.0
S-69526,2024-09,24.45
S-69533,2024-09,39.0
S-69538,2024-09,55.0
S-69539,2024-09,37.73
S-69540,2024-09,32.0
S-69541,2024-09,74.33
S-69542,2024-09,91.16
S-69543,2024-09,35.0
S-69548,2024-09,33.13
S-69553,2024-09,89.43
S-69554,2024-09,79.0
S-69555,2024-09,80.67
S-69556,2024-09,69.0
S-69557,2024-09,55.0
S-69561,2024-09,42.0
S-69567,2024-09,42.0
S-69574,2024-09,57.75
S-69575,2024-09,71.45
S-69576,2024-09,46.0
S-69577,2024-09,32.38
S-69580,2024-09,55.0
S-69583,2024-09,89.0
S-69585,2024-09,57.0
S-69593,2024-09,31.4
S-69594,2024-09,55.0
S-69602,2024-09,49.5
S-69604,2024-09,73.18
S-69605,2024-09,32.0
S-69607,2024-09,69.0
S-69608,2024-09,94.58
S-69609,2024-09,69.0
S-69610,2024-09,89.0
S-69613,2024-09,32.0
S-69615,2024-09,57.17
S-69616,2024-09,89.0
S-69623,2024-09,42.17
S-69626,2024-09,39.0
S-69629,2024-09,42.0
S-69631,2024-09,39.0
S-69636,2024-09,45.0
S-69637,2024-09,42.0
S-69638,2024-09,69.0
S-69639,2024-09,42.0
S-69640,2024-09,31.0
S-69641,2024-09,39.0
S-69642,2024-09,35.0
S-69643,2024-09,69.0
S-69647,2024-09,59.95
S-69650,2024-09,46.0
S-69653,2024-09,57.42
S-69654,2024-09,76.61
S-69656,2024-09,43.23
S-69657,2024-09,55.8
S-69660,2024-09,45.0
S-69661,2024-09,69.0
S-69663,2024-09,20.7
S-69670,2024-09,51.05
S-69671,2024-09,55.0
S-69672,2024-09,35.0
S-69673,2024-09,55.0
S-69675,2024-09,53.0
S-69678,2024-09,69.0
S-69684,2024-09,97.28
S-69688,2024-09,29.51
S-69689,2024-09,36.02
S-69692,2024-09,55.32
S-69696,2024-09,46.0
S-69697,2024-09,45.91
S-69698,2024-09,55.0
S-69699,2024-09,55.0
S-69700,2024-09,31.0
S-69701,2024-09,39.0
S-69702,2024-09,49.0
S-69703,2024-09,69.0
S-69704,2024-09,44.21
S-69705,2024-09,42.0
S-69708,2024-09,35.0
S-69709,2024-09,55.0
S-69710,2024-09,29.17
S-69713,2024-09,19.35
S-69716,2024-09,79.0
S-69717,2024-09,129.0
S-69718,2024-09,8.9
S-69719,2024-09,51.0
S-69721,2024-09,89.0
S-69725,2024-09,71.65
S-69728,2024-09,89.0
S-69735,2024-09,33.15
S-69736,2024-09,71.95
S-69737,2024-09,22.46
S-69741,2024-09,89.0
S-69742,2024-09,109.36
S-69743,2024-09,52.12
S-69744,2024-09,69.0
S-69748,2024-09,69.0
S-69751,2024-09,55.0
S-69753,2024-09,35.0
S-69754,2024-09,55.0
S-69759,2024-09,42.0
S-69762,2024-09,129.0
S-69768,2024-09,42.0
S-69769,2024-09,69.0
S-69776,2024-09,39.0
S-69777,2024-09,57.0
S-69785,2024-09,47.88
S-69788,2024-09,61.64
S-69789,2024-09,24.5
S-69791,2024-09,129.0
S-69792,2024-09,50.89
S-69793,2024-09,83.0
S-69795,2024-09,36.9
S-69796,2024-09,89.0
S-69797,2024-09,39.0
S-69802,2024-09,33.0
S-69804,2024-09,62.02
S-69806,2024-09,36.43
S-69807,2024-09,1.28
S-69808,2024-09,26.0
S-69810,2024-09,89.0
S-69812,2024-09,89.22
S-69813,2024-09,55.0
S-69814,2024-09,93.63
S-69815,2024-09,42.0
S-69819,2024-09,85.09
S-69823,2024-09,42.0
S-69824,2024-09,79.0
S-69827,2024-09,62.94
S-69830,2024-09,83.76
S-69831,2024-09,57.66
S-69832,2024-09,49.0
S-69833,2024-09,76.41
S-69836,2024-09,55.0
S-69838,2024-09,30.0
S-69846,2024-09,49.0
S-69848,2024-09,39.0
S-69849,2024-09,48.83
S-69850,2024-09,53.73
S-69852,2024-09,55.0
S-69853,2024-09,89.0
S-69854,2024-09,55.0
S-69855,2024-09,33.25
S-69856,2024-09,83.0
S-69859,2024-09,79.0
S-69860,2024-09,55.0
S-69861,2024-09,69.48
S-69862,2024-09,55.0
S-69863,2024-09,79.0
S-69864,2024-09,45.0
S-69865,2024-09,79.0
S-69867,2024-09,35.0
S-69869,2024-09,38.5
S-69871,2024-09,89.0
S-69873,2024-09,49.0
S-69874,2024-09,47.47
S-69876,2024-09,55.0
S-69877,2024-09,50.12
S-69878,2024-09,77.12
S-69881,2024-09,39.0
S-69886,2024-09,58.65
S-69889,2024-09,41.65
S-69893,2024-09,42.0
S-69894,2024-09,109.0
S-69904,2024-09,51.0
S-69906,2024-09,89.0
S-69913,2024-09,28.0
S-69914,2024-09,35.0
S-69915,2024-09,36.04
S-69921,2024-09,73.05
S-69922,2024-09,11.43
S-69925,2024-09,49.0
S-69926,2024-09,42.0
S-69927,2024-09,55.0
S-69928,2024-09,69.0
S-69929,2024-09,79.0
S-69930,2024-09,35.0
S-69931,2024-09,35.39
S-69932,2024-09,57.92
S-69933,2024-09,55.0
S-69934,2024-09,69.0
S-69935,2024-09,35.0
S-69937,2024-09,5.73
S-69942,2024-09,32.0
S-69944,2024-09,61.19
S-69945,2024-09,75.65
S-69948,2024-09,55.0
S-69951,2024-09,35.0
S-69953,2024-09,89.18
S-69956,2024-09,39.0
S-69957,2024-09,55.0
S-69958,2024-09,49.0
S-69960,2024-09,55.0
S-69962,2024-09,69.0
S-69963,2024-09,48.0
S-69964,2024-09,61.34
S-69965,2024-09,89.0
S-69966,2024-09,35.7
S-69968,2024-09,61.26
S-69974,2024-09,86.31
S-69976,2024-09,89.0
S-69981,2024-09,59.33
S-69983,2024-09,49.0
S-69984,2024-09,69.0
S-69988,2024-09,46.67
S-69991,2024-09,69.0
S-69996,2024-09,49.0
S-69997,2024-09,69.0
S-70001,2024-09,79.0
S-70002,2024-09,39.0
S-70003,2024-09,53.0
S-70004,2024-09,35.0
S-70005,2024-09,69.0
S-70007,2024-09,51.37
S-70008,2024-09,69.0
S-70012,2024-09,69.0
S-70013,2024-09,55.61
S-70014,2024-09,55.0
S-70015,2024-09,32.0
S-70018,2024-09,59.27
S-70019,2024-09,40.24
S-70020,2024-09,79.0
S-70026,2024-09,36.89
S-70031,2024-09,55.0
S-70033,2024-09,35.0
S-70034,2024-09,129.0
S-70035,2024-09,42.0
S-70036,2024-09,49.0
S-70037,2024-09,58.39
S-70038,2024-09,100.27
S-70039,2024-09,93.6
S-70040,2024-09,69.0
S-70044,2024-09,51.0
S-70046,2024-09,55.76
S-70048,2024-09,69.0
S-70053,2024-09,69.0
S-70056,2024-09,69.0
S-70057,2024-09,53.0
S-70058,2024-09,73.1
S-70060,2024-09,71.33
S-70062,2024-09,49.0
S-70063,2024-09,49.0
S-70064,2024-09,84.55
S-70065,2024-09,87.0
S-70066,2024-09,39.0
S-70068,2024-09,44.21
S-70070,2024-09,69.0
S-70074,2024-09,74.3
S-70076,2024-09,89.0
S-70077,2024-09,53.98
S-70082,2024-09,39.0
S-70087,2024-09,73.2
S-70088,2024-09,49.0
S-70092,2024-09,55.0
S-70093,2024-09,81.61
S-70094,2024-09,40.91
S-70096,2024-09,49.0
S-70097,2024-09,55.0
S-70098,2024-09,55.0
S-70099,2024-09,49.0
S-70100,2024-09,58.8
S-70103,2024-09,35.0
S-70104,2024-09,55.0
S-70106,2024-09,79.0
S-70108,2024-09,89.0
S-70109,2024-09,71.06
S-70112,2024-09,69.0
S-70114,2024-09,39.0
S-70115,2024-09,49.0
S-70118,2024-09,69.0
S-70121,2024-09,89.0
S-70122,2024-09,71.86
S-70124,2024-09,39.0
S-70125,2024-09,35.0
S-70128,2024-09,34.0
S-70129,2024-09,58.57
S-70135,2024-09,91.2
S-70138,2024-09,66.0
S-70140,2024-09,69.62
S-70141,2024-09,66.59
S-70143,2024-09,90.07
S-70145,2024-09,52.0
S-70146,2024-09,57.37
S-70151,2024-09,51.48
S-70152,2024-09,79.94
S-70157,2024-09,51.0
S-70160,2024-09,79.0
S-70161,2024-09,31.7
S-70162,2024-09,29.75
S-70163,2024-09,29.75
S-70169,2024-09,35.7
S-70171,2024-09,55.0
S-70172,2024-09,30.94
S-70173,2024-09,35.53
S-70177,2024-09,34.61
S-70181,2024-09,55.0
S-70182,2024-09,129.0
S-70183,2024-09,37.0
S-70184,2024-09,106.07
S-70185,2024-09,69.0
S-70186,2024-09,48.0
S-70189,2024-09,35.0
S-70192,2024-09,39.0
S-70195,2024-09,89.0
S-70196,2024-09,95.61
S-70198,2024-09,45.01
S-70200,2024-09,38.32
S-70205,2024-09,39.0
S-70206,2024-09,55.0
S-70207,2024-09,46.08
S-70209,2024-09,65.13
S-70216,2024-09,67.75
S-70217,2024-09,69.0
S-70221,2024-09,42.0
S-70222,2024-09,89.0
S-70228,2024-09,11.0
S-70229,2024-09,69.0
S-70230,2024-09,78.29
S-70233,2024-09,92.92
S-70234,2024-09,39.0
S-70239,2024-09,81.36
S-70240,2024-09,55.0
S-70241,2024-09,37.43
S-70242,2024-09,49.0
S-70244,2024-09,73.03
S-70245,2024-09,37.0
S-70247,2024-09,45.0
S-70253,2024-09,25.3
S-70254,2024-09,42.0
S-70255,2024-09,44.5
S-70256,2024-09,63.0
S-70258,2024-09,33.0
S-70260,2024-09,39.0
S-70261,2024-09,49.0
S-70263,2024-09,79.0
S-70266,2024-09,39.0
S-70268,2024-09,57.0
S-70269,2024-09,35.0
S-70270,2024-09,41.42
S-70271,2024-09,93.2
S-70272,2024-09,55.0
S-70273,2024-09,69.0
S-70274,2024-09,40.89
S-70275,2024-09,55.0
S-70277,2024-09,35.0
S-70278,2024-09,39.02
S-70279,2024-09,34.0
S-70280,2024-09,55.0
S-70281,2024-09,44.1
S-70284,2024-09,89.0
S-70285,2024-09,26.0
S-70286,2024-09,35.0
S-70287,2024-09,53.0
S-70289,2024-09,25.5
S-70290,2024-09,33.15
S-70295,2024-09,55.0
S-70299,2024-09,69.0
S-70300,2024-09,40.36
S-70301,2024-09,44.58
S-70303,2024-09,89.0
S-70310,2024-09,35.0
S-70311,2024-09,79.0
S-70312,2024-09,55.0
S-70313,2024-09,89.0
S-70314,2024-09,73.99
S-70315,2024-09,42.2
S-70317,2024-09,62.1
S-70319,2024-09,55.0
S-70322,2024-09,42.0
S-70333,2024-09,55.0
S-70334,2024-09,55.0
S-70341,2024-09,35.0
S-70342,2024-09,41.0
S-70343,2024-09,74.7
S-70346,2024-09,41.0
S-70347,2024-09,89.0
S-70351,2024-09,3.1
S-70353,2024-09,89.0
S-70354,2024-09,69.0
S-70355,2024-09,35.0
S-70362,2024-09,33.12
S-70365,2024-09,69.0
S-70366,2024-09,51.73
S-70368,2024-09,45.78
S-70370,2024-09,33.2
S-70371,2024-09,75.65
S-70372,2024-09,69.0
S-70374,2024-09,82.56
S-70380,2024-09,129.0
S-70382,2024-09,69.0
S-70383,2024-09,35.0
S-70384,2024-09,55.0
S-70385,2024-09,89.0
S-70386,2024-09,40.43
S-70388,2024-09,55.0
S-70392,2024-09,87.0
S-70394,2024-09,69.0
S-70397,2024-09,89.0
S-70399,2024-09,45.0
S-70401,2024-09,85.29
S-70403,2024-09,42.0
S-70404,2024-09,45.0
S-70405,2024-09,39.0
S-70406,2024-09,79.0
S-70407,2024-09,69.0
S-70409,2024-09,84.32
S-70410,2024-09,69.0
S-70412,2024-09,42.0
S-70414,2024-09,39.0
S-70416,2024-09,69.0
S-70417,2024-09,79.37
S-70420,2024-09,39.0
S-70421,2024-09,26.0
S-70423,2024-09,79.0
S-70424,2024-09,41.75
S-70425,2024-09,69.0
S-70426,2024-09,49.0
S-70427,2024-09,69.0
S-70428,2024-09,55.0
S-70430,2024-09,55.0
S-70431,2024-09,55.0
S-70432,2024-09,55.0
S-70435,2024-09,51.0
S-70436,2024-09,49.0
S-70437,2024-09,55.0
S-70438,2024-09,83.72
S-70439,2024-09,50.98
S-70440,2024-09,89.0
S-70441,2024-09,35.0
S-70442,2024-09,89.0
S-70445,2024-09,49.0
S-70454,2024-09,42.0
S-70455,2024-09,62.92
S-70456,2024-09,55.0
S-70459,2024-09,37.82
S-70460,2024-09,55.0
S-70461,2024-09,45.0
S-70463,2024-09,34.0
S-70465,2024-09,55.0
S-70466,2024-09,109.0
S-70469,2024-09,35.0
S-70470,2024-09,35.0
S-70471,2024-09,54.98
S-70475,2024-09,89.0
S-70477,2024-09,33.0
S-70478,2024-09,69.0
S-70481,2024-09,30.0
S-70484,2024-09,69.0
S-70485,2024-09,69.0
S-70490,2024-09,69.0
S-70492,2024-09,53.17
S-70495,2024-09,53.0
S-70497,2024-09,45.0
S-70500,2024-09,69.0
S-70501,2024-09,17.46
S-70502,2024-09,55.0
S-70506,2024-09,69.0
S-70507,2024-09,69.0
S-70511,2024-09,69.0
S-70517,2024-09,58.65
S-70525,2024-09,38.19
S-70527,2024-09,64.21
S-70528,2024-09,69.0
S-70529,2024-09,55.0
S-70530,2024-09,37.06
S-70531,2024-09,72.49
S-70538,2024-09,55.0
S-70541,2024-09,55.0
S-70542,2024-09,55.0
S-70547,2024-09,57.33
S-70548,2024-09,49.0
S-70550,2024-09,35.0
S-70555,2024-09,69.0
S-70556,2024-09,49.0
S-70557,2024-09,42.0
S-70560,2024-09,35.0
S-70563,2024-09,45.0
S-70567,2024-09,33.25
S-70568,2024-09,55.0
S-70570,2024-09,89.0
S-70571,2024-09,57.0
S-70572,2024-09,69.0
S-70573,2024-09,39.27
S-70574,2024-09,33.25
S-70575,2024-09,42.0
S-70576,2024-09,23.83
S-70577,2024-09,89.0
S-70581,2024-09,26.0
S-70582,2024-09,55.0
S-70583,2024-09,69.0
S-70584,2024-09,55.0
S-70585,2024-09,69.0
S-70589,2024-09,55.0
S-70591,2024-09,35.0
S-70592,2024-09,42.0
S-70594,2024-09,14.0
S-70596,2024-09,69.0
S-70597,2024-09,69.0
S-70602,2024-09,55.0
S-70603,2024-09,89.0
S-70604,2024-09,31.0
S-70606,2024-09,33.15
S-70609,2024-09,69.0
S-70613,2024-09,42.0
S-70615,2024-09,69.0
S-70616,2024-09,69.0
S-70618,2024-09,43.02
S-70620,2024-09,33.42
S-70627,2024-09,49.0
S-70628,2024-09,49.0
S-70629,2024-09,79.0
S-70630,2024-09,89.0
S-70632,2024-09,90.98
S-70635,2024-09,57.0
S-70637,2024-09,51.0
S-70638,2024-09,44.56
S-70639,2024-09,123.57
S-70640,2024-09,64.76
S-70644,2024-09,42.0
S-70645,2024-09,37.0
S-70646,2024-09,58.6
S-70647,2024-09,69.0
S-70648,2024-09,55.0
S-70649,2024-09,31.0
S-70650,2024-09,49.0
S-70651,2024-09,42.0
S-70652,2024-09,49.0
S-70653,2024-09,55.0
S-70656,2024-09,89.0
S-70657,2024-09,35.0
S-70658,2024-09,35.6
S-70661,2024-09,54.93
S-70662,2024-09,40.57
S-70663,2024-09,61.74
S-70664,2024-09,129.0
S-70666,2024-09,70.17
S-70667,2024-09,35.0
S-70668,2024-09,35.0
S-70669,2024-09,56.7
S-70670,2024-09,49.0
S-70671,2024-09,45.0
S-70674,2024-09,74.77
S-70675,2024-09,89.0
S-70678,2024-09,27.5
S-70685,2024-09,39.0
S-70686,2024-09,69.0
S-70687,2024-09,35.0
S-70688,2024-09,30.0
S-70689,2024-09,35.0
S-70692,2024-09,1.6
S-70695,2024-09,87.0
S-70696,2024-09,51.0
S-70697,2024-09,89.0
S-70698,2024-09,39.0
S-70699,2024-09,89.0
S-70700,2024-09,33.0
S-70702,2024-09,30.0
S-70704,2024-09,75.65
S-70706,2024-09,55.0
S-70707,2024-09,42.0
S-70708,2024-09,69.0
S-70709,2024-09,92.03
S-70713,2024-09,109.0
S-70716,2024-09,35.0
S-70719,2024-09,33.0
S-70728,2024-09,39.0
S-70729,2024-09,66.5
S-70730,2024-09,39.1
S-70732,2024-09,42.0
S-70735,2024-09,50.72
S-70736,2024-09,39.0
S-70737,2024-09,66.0
S-70738,2024-09,89.0
S-70739,2024-09,89.0
S-70740,2024-09,49.44
S-70741,2024-09,56.34
S-70742,2024-09,69.0
S-70743,2024-09,40.22
S-70744,2024-09,69.0
S-70745,2024-09,35.0
S-70746,2024-09,50.8
S-70747,2024-09,69.0
S-70748,2024-09,31.0
S-70749,2024-09,38.75
S-70750,2024-09,55.61
S-70752,2024-09,69.0
S-70753,2024-09,35.78
S-70754,2024-09,69.0
S-70755,2024-09,26.53
S-70756,2024-09,48.05
S-70758,2024-09,49.0
S-70759,2024-09,42.0
S-70761,2024-09,127.85
S-70770,2024-09,79.0
S-70773,2024-09,46.0
S-70774,2024-09,40.42
S-70778,2024-09,33.0
S-70782,2024-09,69.0
S-70783,2024-09,89.0
S-70785,2024-09,52.12
S-70786,2024-09,69.0
S-70787,2024-09,49.0
S-70789,2024-09,39.0
S-70792,2024-09,69.0
S-70793,2024-09,45.0
S-70795,2024-09,38.84
S-70797,2024-09,43.47
S-70798,2024-09,41.07
S-70799,2024-09,39.0
S-70800,2024-09,89.0
S-70801,2024-09,52.0
S-70802,2024-09,45.6
S-70803,2024-09,79.0
S-70804,2024-09,30.0
S-70805,2024-09,39.0
S-70807,2024-09,35.0
S-70809,2024-09,41.15
S-70810,2024-09,29.75
S-70811,2024-09,35.0
S-70813,2024-09,51.0
S-70816,2024-09,49.0
S-70817,2024-09,57.47
